bucket,hand_id,decision_idx,head_idx,rank,src_position,src_token,attn_weight,entropy_over_seq,seq_len
illegal_fold,7bb97155,1,15,3,281,".

",0.0503,4.1457,288
illegal_fold,7bb97155,1,15,4,7,.,0.0435,4.1457,288
illegal_fold,7bb97155,1,15,5,287," """,0.0410,4.1457,288
illegal_fold,7bb97155,1,15,6,253,.,0.0317,4.1457,288
illegal_fold,7bb97155,1,15,7,284," {""",0.0312,4.1457,288
illegal_fold,7bb97155,2,22,0,276, fold,0.3477,2.9872,284
illegal_fold,7bb97155,2,22,1,270,",",0.0791,2.9872,284
illegal_fold,7bb97155,2,22,2,275, to,0.0615,2.9872,284
illegal_fold,7bb97155,2,22,3,274, best,0.0503,2.9872,284
illegal_fold,7bb97155,2,22,4,261,.,0.0479,2.9872,284
illegal_fold,7bb97155,2,22,5,277,".

",0.0374,2.9872,284
illegal_fold,7bb97155,2,22,6,0,<s>,0.0352,2.9872,284
illegal_fold,7bb97155,2,22,7,273,'s,0.0286,2.9872,284
illegal_fold,7bb97155,2,9,0,278,JSON,0.2109,2.8630,284
illegal_fold,7bb97155,2,9,1,0,<s>,0.1367,2.8630,284
illegal_fold,7bb97155,2,9,2,281,action,0.1270,2.8630,284
illegal_fold,7bb97155,2,9,3,280," {""",0.0898,2.8630,284
illegal_fold,7bb97155,2,9,4,279,:,0.0781,2.8630,284
illegal_fold,7bb97155,2,9,5,277,".

",0.0679,2.8630,284
illegal_fold,7bb97155,2,9,6,283," """,0.0613,2.8630,284
illegal_fold,7bb97155,2,9,7,282,""":",0.0312,2.8630,284
illegal_fold,7bb97155,2,15,0,0,<s>,0.1768,3.9701,284
illegal_fold,7bb97155,2,15,1,276, fold,0.0613,3.9701,284
illegal_fold,7bb97155,2,15,2,277,".

",0.0601,3.9701,284
illegal_fold,7bb97155,2,15,3,7,.,0.0535,3.9701,284
illegal_fold,7bb97155,2,15,4,281,action,0.0513,3.9701,284
illegal_fold,7bb97155,2,15,5,283," """,0.0400,3.9701,284
illegal_fold,7bb97155,2,15,6,280," {""",0.0295,3.9701,284
illegal_fold,7bb97155,2,15,7,265, weak,0.0281,3.9701,284
illegal_fold,2f52fd5d,1,22,0,273, fold,0.3008,3.3525,286
illegal_fold,2f52fd5d,1,22,1,268,",",0.0564,3.3525,286
illegal_fold,2f52fd5d,1,22,2,272, to,0.0483,3.3525,286
illegal_fold,2f52fd5d,1,22,3,247,.,0.0461,3.3525,286
illegal_fold,2f52fd5d,1,22,4,269, it,0.0425,3.3525,286
illegal_fold,2f52fd5d,1,22,5,274, to,0.0371,3.3525,286
illegal_fold,2f52fd5d,1,22,6,279,".

",0.0332,3.3525,286
illegal_fold,2f52fd5d,1,22,7,205, your,0.0317,3.3525,286
illegal_fold,2f52fd5d,1,9,0,280,JSON,0.2373,2.8551,286
illegal_fold,2f52fd5d,1,9,1,283,action,0.1260,2.8551,286
illegal_fold,2f52fd5d,1,9,2,0,<s>,0.1079,2.8551,286
illegal_fold,2f52fd5d,1,9,3,282," {""",0.1030,2.8551,286
illegal_fold,2f52fd5d,1,9,4,281,:,0.0854,2.8551,286
illegal_fold,2f52fd5d,1,9,5,279,".

",0.0713,2.8551,286
illegal_fold,2f52fd5d,1,9,6,285," """,0.0537,2.8551,286
illegal_fold,2f52fd5d,1,9,7,284,""":",0.0261,2.8551,286
illegal_fold,2f52fd5d,1,15,0,0,<s>,0.1504,4.0929,286
illegal_fold,2f52fd5d,1,15,1,273, fold,0.0635,4.0929,286
illegal_fold,2f52fd5d,1,15,2,283,action,0.0615,4.0929,286
illegal_fold,2f52fd5d,1,15,3,279,".

",0.0515,4.0929,286
illegal_fold,2f52fd5d,1,15,4,285," """,0.0459,4.0929,286
illegal_fold,2f52fd5d,1,15,5,7,.,0.0439,4.0929,286
illegal_fold,2f52fd5d,1,15,6,282," {""",0.0352,4.0929,286
illegal_fold,2f52fd5d,1,15,7,247,.,0.0310,4.0929,286
illegal_fold,2f52fd5d,2,22,0,307, folding,0.1602,3.3941,319
illegal_fold,2f52fd5d,2,22,1,304,.,0.1328,3.3941,319
illegal_fold,2f52fd5d,2,22,2,311, option,0.1245,3.3941,319
illegal_fold,2f52fd5d,2,22,3,260,.,0.0908,3.3941,319
illegal_fold,2f52fd5d,2,22,4,277,.,0.0635,3.3941,319
illegal_fold,2f52fd5d,2,22,5,312,".

",0.0287,3.3941,319
illegal_fold,2f52fd5d,2,22,6,308, is,0.0242,3.3941,319
illegal_fold,2f52fd5d,2,22,7,208, your,0.0182,3.3941,319
illegal_fold,2f52fd5d,2,9,0,313,JSON,0.2461,2.7137,319
illegal_fold,2f52fd5d,2,9,1,316,action,0.1143,2.7137,319
illegal_fold,2f52fd5d,2,9,2,314,:,0.1055,2.7137,319
illegal_fold,2f52fd5d,2,9,3,0,<s>,0.0962,2.7137,319
illegal_fold,2f52fd5d,2,9,4,315," {""",0.0933,2.7137,319
illegal_fold,2f52fd5d,2,9,5,312,".

",0.0728,2.7137,319
illegal_fold,2f52fd5d,2,9,6,318," """,0.0579,2.7137,319
illegal_fold,2f52fd5d,2,9,7,317,""":",0.0430,2.7137,319
illegal_fold,2f52fd5d,2,15,0,0,<s>,0.1465,4.0199,319
illegal_fold,2f52fd5d,2,15,1,307, folding,0.1206,4.0199,319
illegal_fold,2f52fd5d,2,15,2,312,".

",0.0588,4.0199,319
illegal_fold,2f52fd5d,2,15,3,316,action,0.0479,4.0199,319
illegal_fold,2f52fd5d,2,15,4,7,.,0.0408,4.0199,319
illegal_fold,2f52fd5d,2,15,5,318," """,0.0339,4.0199,319
illegal_fold,2f52fd5d,2,15,6,304,.,0.0305,4.0199,319
illegal_fold,2f52fd5d,2,15,7,315," {""",0.0248,4.0199,319
illegal_fold,7a9da27b,1,22,0,270, fold,0.2676,3.3918,283
illegal_fold,7a9da27b,1,22,1,265,.,0.0894,3.3918,283
illegal_fold,7a9da27b,1,22,2,266, It,0.0542,3.3918,283
illegal_fold,7a9da27b,1,22,3,247,.,0.0510,3.3918,283
illegal_fold,7a9da27b,1,22,4,269, to,0.0391,3.3918,283
illegal_fold,7a9da27b,1,22,5,271, to,0.0361,3.3918,283
illegal_fold,7a9da27b,1,22,6,276,".

",0.0356,3.3918,283
illegal_fold,7a9da27b,1,22,7,205, your,0.0320,3.3918,283
illegal_fold,7a9da27b,1,9,0,277,JSON,0.2129,2.9264,283
illegal_fold,7a9da27b,1,9,1,280,action,0.1196,2.9264,283
illegal_fold,7a9da27b,1,9,2,0,<s>,0.1147,2.9264,283
illegal_fold,7a9da27b,1,9,3,279," {""",0.0981,2.9264,283
illegal_fold,7a9da27b,1,9,4,278,:,0.0854,2.9264,283
illegal_fold,7a9da27b,1,9,5,276,".

",0.0806,2.9264,283
illegal_fold,7a9da27b,1,9,6,282," """,0.0591,2.9264,283
illegal_fold,7a9da27b,1,9,7,281,""":",0.0308,2.9264,283
illegal_fold,7a9da27b,1,15,0,0,<s>,0.1445,4.1138,283
illegal_fold,7a9da27b,1,15,1,280,action,0.0605,4.1138,283
illegal_fold,7a9da27b,1,15,2,270, fold,0.0596,4.1138,283
illegal_fold,7a9da27b,1,15,3,276,".

",0.0500,4.1138,283
illegal_fold,7a9da27b,1,15,4,7,.,0.0442,4.1138,283
illegal_fold,7a9da27b,1,15,5,282," """,0.0435,4.1138,283
illegal_fold,7a9da27b,1,15,6,279," {""",0.0325,4.1138,283
illegal_fold,7a9da27b,1,15,7,247,.,0.0311,4.1138,283
illegal_fold,7a9da27b,2,22,0,283, should,0.2246,3.1789,300
illegal_fold,7a9da27b,2,22,1,275,.,0.1357,3.1789,300
illegal_fold,7a9da27b,2,22,2,292, hand,0.0879,3.1789,300
illegal_fold,7a9da27b,2,22,3,259,.,0.0708,3.1789,300
illegal_fold,7a9da27b,2,22,4,282, you,0.0449,3.1789,300
illegal_fold,7a9da27b,2,22,5,293,".

",0.0354,3.1789,300
illegal_fold,7a9da27b,2,22,6,284, avoid,0.0322,3.1789,300
illegal_fold,7a9da27b,2,22,7,280,",",0.0289,3.1789,300
illegal_fold,7a9da27b,2,9,0,0,<s>,0.1680,2.8909,300
illegal_fold,7a9da27b,2,9,1,294,JSON,0.1357,2.8909,300
illegal_fold,7a9da27b,2,9,2,295,:,0.1108,2.8909,300
illegal_fold,7a9da27b,2,9,3,293,".

",0.1040,2.8909,300
illegal_fold,7a9da27b,2,9,4,297,action,0.0913,2.8909,300
illegal_fold,7a9da27b,2,9,5,299," """,0.0903,2.8909,300
illegal_fold,7a9da27b,2,9,6,296," {""",0.0601,2.8909,300
illegal_fold,7a9da27b,2,9,7,298,""":",0.0554,2.8909,300
illegal_fold,7a9da27b,2,15,0,0,<s>,0.0938,4.4536,300
illegal_fold,7a9da27b,2,15,1,293,".

",0.0410,4.4536,300
illegal_fold,7a9da27b,2,15,2,259,.,0.0374,4.4536,300
illegal_fold,7a9da27b,2,15,3,264, weak,0.0354,4.4536,300
illegal_fold,7a9da27b,2,15,4,265, pair,0.0342,4.4536,300
illegal_fold,7a9da27b,2,15,5,7,.,0.0339,4.4536,300
illegal_fold,7a9da27b,2,15,6,279, small,0.0339,4.4536,300
illegal_fold,7a9da27b,2,15,7,270,",",0.0270,4.4536,300
illegal_fold,7a9da27b,6,22,0,350, fold,0.3477,3.2172,358
illegal_fold,7a9da27b,6,22,1,343,.,0.0850,3.2172,358
illegal_fold,7a9da27b,6,22,2,349, to,0.0427,3.2172,358
illegal_fold,7a9da27b,6,22,3,333, it,0.0391,3.2172,358
illegal_fold,7a9da27b,6,22,4,351,".

",0.0349,3.2172,358
illegal_fold,7a9da27b,6,22,5,0,<s>,0.0322,3.2172,358
illegal_fold,7a9da27b,6,22,6,348, best,0.0299,3.2172,358
illegal_fold,7a9da27b,6,22,7,345,",",0.0294,3.2172,358
illegal_fold,7a9da27b,6,9,0,352,JSON,0.2090,2.8605,358
illegal_fold,7a9da27b,6,9,1,0,<s>,0.1309,2.8605,358
illegal_fold,7a9da27b,6,9,2,355,action,0.1118,2.8605,358
illegal_fold,7a9da27b,6,9,3,354," {""",0.0942,2.8605,358
illegal_fold,7a9da27b,6,9,4,353,:,0.0884,2.8605,358
illegal_fold,7a9da27b,6,9,5,351,".

",0.0688,2.8605,358
illegal_fold,7a9da27b,6,9,6,357," """,0.0630,2.8605,358
illegal_fold,7a9da27b,6,9,7,356,""":",0.0461,2.8605,358
illegal_fold,7a9da27b,6,15,0,0,<s>,0.1875,4.1615,358
illegal_fold,7a9da27b,6,15,1,350, fold,0.0757,4.1615,358
illegal_fold,7a9da27b,6,15,2,355,action,0.0574,4.1615,358
illegal_fold,7a9da27b,6,15,3,351,".

",0.0476,4.1615,358
illegal_fold,7a9da27b,6,15,4,7,.,0.0471,4.1615,358
illegal_fold,7a9da27b,6,15,5,357," """,0.0298,4.1615,358
illegal_fold,7a9da27b,6,15,6,354," {""",0.0271,4.1615,358
illegal_fold,7a9da27b,6,15,7,352,JSON,0.0232,4.1615,358
illegal_fold,115e352c,1,22,0,260, fold,0.3145,3.2187,273
illegal_fold,115e352c,1,22,1,259, should,0.0610,3.2187,273
illegal_fold,115e352c,1,22,2,246,.,0.0574,3.2187,273
illegal_fold,115e352c,1,22,3,258, I,0.0447,3.2187,273
illegal_fold,115e352c,1,22,4,257,",",0.0432,3.2187,273
illegal_fold,115e352c,1,22,5,261, to,0.0400,3.2187,273
illegal_fold,115e352c,1,22,6,204, your,0.0317,3.2187,273
illegal_fold,115e352c,1,22,7,266,".

",0.0317,3.2187,273
illegal_fold,115e352c,1,9,0,267,JSON,0.2178,2.8539,273
illegal_fold,115e352c,1,9,1,270,action,0.1187,2.8539,273
illegal_fold,115e352c,1,9,2,0,<s>,0.1177,2.8539,273
illegal_fold,115e352c,1,9,3,269," {""",0.0933,2.8539,273
illegal_fold,115e352c,1,9,4,268,:,0.0869,2.8539,273
illegal_fold,115e352c,1,9,5,266,".

",0.0840,2.8539,273
illegal_fold,115e352c,1,9,6,272," """,0.0669,2.8539,273
illegal_fold,115e352c,1,9,7,271,""":",0.0315,2.8539,273
illegal_fold,115e352c,1,15,0,0,<s>,0.1494,3.9784,273
illegal_fold,115e352c,1,15,1,270,action,0.0618,3.9784,273
illegal_fold,115e352c,1,15,2,260, fold,0.0603,3.9784,273
illegal_fold,115e352c,1,15,3,266,".

",0.0549,3.9784,273
illegal_fold,115e352c,1,15,4,7,.,0.0459,3.9784,273
illegal_fold,115e352c,1,15,5,272," """,0.0444,3.9784,273
illegal_fold,115e352c,1,15,6,246,.,0.0400,3.9784,273
illegal_fold,115e352c,1,15,7,269," {""",0.0339,3.9784,273
illegal_fold,115e352c,2,22,0,277, fold,0.3594,2.9495,285
illegal_fold,115e352c,2,22,1,271,",",0.0776,2.9495,285
illegal_fold,115e352c,2,22,2,276, to,0.0605,2.9495,285
illegal_fold,115e352c,2,22,3,262,.,0.0486,2.9495,285
illegal_fold,115e352c,2,22,4,275, best,0.0486,2.9495,285
illegal_fold,115e352c,2,22,5,278,".

",0.0361,2.9495,285
illegal_fold,115e352c,2,22,6,0,<s>,0.0325,2.9495,285
illegal_fold,115e352c,2,22,7,211, your,0.0295,2.9495,285
illegal_fold,115e352c,2,9,0,279,JSON,0.2148,2.8495,285
illegal_fold,115e352c,2,9,1,0,<s>,0.1348,2.8495,285
illegal_fold,115e352c,2,9,2,282,action,0.1279,2.8495,285
illegal_fold,115e352c,2,9,3,281," {""",0.0894,2.8495,285
illegal_fold,115e352c,2,9,4,280,:,0.0781,2.8495,285
illegal_fold,115e352c,2,9,5,278,".

",0.0698,2.8495,285
illegal_fold,115e352c,2,9,6,284," """,0.0605,2.8495,285
illegal_fold,115e352c,2,9,7,283,""":",0.0305,2.8495,285
illegal_fold,115e352c,2,15,0,0,<s>,0.1738,3.9752,285
illegal_fold,115e352c,2,15,1,277, fold,0.0605,3.9752,285
illegal_fold,115e352c,2,15,2,278,".

",0.0591,3.9752,285
illegal_fold,115e352c,2,15,3,282,action,0.0530,3.9752,285
illegal_fold,115e352c,2,15,4,7,.,0.0525,3.9752,285
illegal_fold,115e352c,2,15,5,284," """,0.0400,3.9752,285
illegal_fold,115e352c,2,15,6,281," {""",0.0310,3.9752,285
illegal_fold,115e352c,2,15,7,266, weak,0.0294,3.9752,285
illegal_fold,cfefb1f7,1,22,0,269,olding,0.1650,3.5342,286
illegal_fold,cfefb1f7,1,22,1,273, option,0.1245,3.5342,286
illegal_fold,cfefb1f7,1,22,2,267,.,0.0830,3.5342,286
illegal_fold,cfefb1f7,1,22,3,246,.,0.0806,3.5342,286
illegal_fold,cfefb1f7,1,22,4,204, your,0.0425,3.5342,286
illegal_fold,cfefb1f7,1,22,5,268, F,0.0342,3.5342,286
illegal_fold,cfefb1f7,1,22,6,279,".

",0.0261,3.5342,286
illegal_fold,cfefb1f7,1,22,7,238, bet,0.0210,3.5342,286
illegal_fold,cfefb1f7,1,9,0,280,JSON,0.2236,2.7785,286
illegal_fold,cfefb1f7,1,9,1,283,action,0.1260,2.7785,286
illegal_fold,cfefb1f7,1,9,2,0,<s>,0.1069,2.7785,286
illegal_fold,cfefb1f7,1,9,3,281,:,0.1021,2.7785,286
illegal_fold,cfefb1f7,1,9,4,282," {""",0.1006,2.7785,286
illegal_fold,cfefb1f7,1,9,5,279,".

",0.0806,2.7785,286
illegal_fold,cfefb1f7,1,9,6,285," """,0.0679,2.7785,286
illegal_fold,cfefb1f7,1,9,7,284,""":",0.0284,2.7785,286
illegal_fold,cfefb1f7,1,15,0,0,<s>,0.1211,4.2217,286
illegal_fold,cfefb1f7,1,15,1,279,".

",0.0618,4.2217,286
illegal_fold,cfefb1f7,1,15,2,283,action,0.0503,4.2217,286
illegal_fold,cfefb1f7,1,15,3,269,olding,0.0459,4.2217,286
illegal_fold,cfefb1f7,1,15,4,7,.,0.0383,4.2217,286
illegal_fold,cfefb1f7,1,15,5,246,.,0.0347,4.2217,286
illegal_fold,cfefb1f7,1,15,6,285," """,0.0317,4.2217,286
illegal_fold,cfefb1f7,1,15,7,268, F,0.0267,4.2217,286
illegal_fold,cfefb1f7,2,22,0,270,.,0.2168,3.1662,295
illegal_fold,cfefb1f7,2,22,1,283, folding,0.1641,3.1662,295
illegal_fold,cfefb1f7,2,22,2,287, option,0.1377,3.1662,295
illegal_fold,cfefb1f7,2,22,3,282, so,0.0376,3.1662,295
illegal_fold,cfefb1f7,2,22,4,0,<s>,0.0366,3.1662,295
illegal_fold,cfefb1f7,2,22,5,288,".

",0.0284,3.1662,295
illegal_fold,cfefb1f7,2,22,6,294," """,0.0232,3.1662,295
illegal_fold,cfefb1f7,2,22,7,210, your,0.0222,3.1662,295
illegal_fold,cfefb1f7,2,9,0,289,JSON,0.2285,2.7570,295
illegal_fold,cfefb1f7,2,9,1,0,<s>,0.1260,2.7570,295
illegal_fold,cfefb1f7,2,9,2,292,action,0.1187,2.7570,295
illegal_fold,cfefb1f7,2,9,3,290,:,0.0908,2.7570,295
illegal_fold,cfefb1f7,2,9,4,291," {""",0.0894,2.7570,295
illegal_fold,cfefb1f7,2,9,5,288,".

",0.0815,2.7570,295
illegal_fold,cfefb1f7,2,9,6,294," """,0.0654,2.7570,295
illegal_fold,cfefb1f7,2,9,7,293,""":",0.0309,2.7570,295
illegal_fold,cfefb1f7,2,15,0,0,<s>,0.1445,4.1882,295
illegal_fold,cfefb1f7,2,15,1,288,".

",0.0605,4.1882,295
illegal_fold,cfefb1f7,2,15,2,283, folding,0.0515,4.1882,295
illegal_fold,cfefb1f7,2,15,3,292,action,0.0444,4.1882,295
illegal_fold,cfefb1f7,2,15,4,7,.,0.0437,4.1882,295
illegal_fold,cfefb1f7,2,15,5,294," """,0.0304,4.1882,295
illegal_fold,cfefb1f7,2,15,6,291," {""",0.0262,4.1882,295
illegal_fold,cfefb1f7,2,15,7,270,.,0.0234,4.1882,295
illegal_fold,134242bf,1,22,0,273, fold,0.2988,3.3597,286
illegal_fold,134242bf,1,22,1,268,",",0.0591,3.3597,286
illegal_fold,134242bf,1,22,2,272, to,0.0513,3.3597,286
illegal_fold,134242bf,1,22,3,274, to,0.0425,3.3597,286
illegal_fold,134242bf,1,22,4,247,.,0.0393,3.3597,286
illegal_fold,134242bf,1,22,5,269, it,0.0352,3.3597,286
illegal_fold,134242bf,1,22,6,205, your,0.0337,3.3597,286
illegal_fold,134242bf,1,22,7,279,".

",0.0325,3.3597,286
illegal_fold,134242bf,1,9,0,280,JSON,0.2285,2.8863,286
illegal_fold,134242bf,1,9,1,283,action,0.1216,2.8863,286
illegal_fold,134242bf,1,9,2,0,<s>,0.1118,2.8863,286
illegal_fold,134242bf,1,9,3,282," {""",0.0986,2.8863,286
illegal_fold,134242bf,1,9,4,281,:,0.0854,2.8863,286
illegal_fold,134242bf,1,9,5,279,".

",0.0771,2.8863,286
illegal_fold,134242bf,1,9,6,285," """,0.0540,2.8863,286
illegal_fold,134242bf,1,9,7,284,""":",0.0282,2.8863,286
illegal_fold,134242bf,1,15,0,0,<s>,0.1484,4.1024,286
illegal_fold,134242bf,1,15,1,273, fold,0.0625,4.1024,286
illegal_fold,134242bf,1,15,2,283,action,0.0601,4.1024,286
illegal_fold,134242bf,1,15,3,279,".

",0.0522,4.1024,286
illegal_fold,134242bf,1,15,4,285," """,0.0447,4.1024,286
illegal_fold,134242bf,1,15,5,7,.,0.0442,4.1024,286
illegal_fold,134242bf,1,15,6,282," {""",0.0334,4.1024,286
illegal_fold,134242bf,1,15,7,247,.,0.0282,4.1024,286
illegal_fold,134242bf,2,22,0,309, folding,0.2002,3.5103,321
illegal_fold,134242bf,2,22,1,313, option,0.1235,3.5103,321
illegal_fold,134242bf,2,22,2,306,.,0.0649,3.5103,321
illegal_fold,134242bf,2,22,3,293,",",0.0557,3.5103,321
illegal_fold,134242bf,2,22,4,308,",",0.0413,3.5103,321
illegal_fold,134242bf,2,22,5,310, is,0.0383,3.5103,321
illegal_fold,134242bf,2,22,6,211, your,0.0332,3.5103,321
illegal_fold,134242bf,2,22,7,0,<s>,0.0317,3.5103,321
illegal_fold,134242bf,2,9,0,315,JSON,0.2676,2.6752,321
illegal_fold,134242bf,2,9,1,318,action,0.1206,2.6752,321
illegal_fold,134242bf,2,9,2,317," {""",0.1089,2.6752,321
illegal_fold,134242bf,2,9,3,0,<s>,0.1079,2.6752,321
illegal_fold,134242bf,2,9,4,316,:,0.0801,2.6752,321
illegal_fold,134242bf,2,9,5,314,".

",0.0623,2.6752,321
illegal_fold,134242bf,2,9,6,320," """,0.0520,2.6752,321
illegal_fold,134242bf,2,9,7,307, Therefore,0.0282,2.6752,321
illegal_fold,134242bf,2,15,0,0,<s>,0.1797,4.0488,321
illegal_fold,134242bf,2,15,1,314,".

",0.0664,4.0488,321
illegal_fold,134242bf,2,15,2,318,action,0.0645,4.0488,321
illegal_fold,134242bf,2,15,3,309, folding,0.0486,4.0488,321
illegal_fold,134242bf,2,15,4,7,.,0.0466,4.0488,321
illegal_fold,134242bf,2,15,5,320," """,0.0378,4.0488,321
illegal_fold,134242bf,2,15,6,317," {""",0.0378,4.0488,321
illegal_fold,134242bf,2,15,7,315,JSON,0.0347,4.0488,321
illegal_fold,0306ad6b,1,22,0,257, fold,0.3184,3.1569,270
illegal_fold,0306ad6b,1,22,1,244,.,0.0669,3.1569,270
illegal_fold,0306ad6b,1,22,2,256, should,0.0669,3.1569,270
illegal_fold,0306ad6b,1,22,3,254,",",0.0437,3.1569,270
illegal_fold,0306ad6b,1,22,4,263,".

",0.0430,3.1569,270
illegal_fold,0306ad6b,1,22,5,255, you,0.0386,3.1569,270
illegal_fold,0306ad6b,1,22,6,258, to,0.0325,3.1569,270
illegal_fold,0306ad6b,1,22,7,202, your,0.0270,3.1569,270
illegal_fold,0306ad6b,1,9,0,264,JSON,0.2197,2.8228,270
illegal_fold,0306ad6b,1,9,1,267,action,0.1240,2.8228,270
illegal_fold,0306ad6b,1,9,2,0,<s>,0.1187,2.8228,270
illegal_fold,0306ad6b,1,9,3,266," {""",0.0957,2.8228,270
illegal_fold,0306ad6b,1,9,4,265,:,0.0908,2.8228,270
illegal_fold,0306ad6b,1,9,5,263,".

",0.0791,2.8228,270
illegal_fold,0306ad6b,1,9,6,269," """,0.0654,2.8228,270
illegal_fold,0306ad6b,1,9,7,268,""":",0.0300,2.8228,270
illegal_fold,0306ad6b,1,15,0,0,<s>,0.1504,3.9757,270
illegal_fold,0306ad6b,1,15,1,267,action,0.0623,3.9757,270
illegal_fold,0306ad6b,1,15,2,257, fold,0.0598,3.9757,270
illegal_fold,0306ad6b,1,15,3,263,".

",0.0566,3.9757,270
illegal_fold,0306ad6b,1,15,4,7,.,0.0449,3.9757,270
illegal_fold,0306ad6b,1,15,5,269," """,0.0425,3.9757,270
illegal_fold,0306ad6b,1,15,6,244,.,0.0393,3.9757,270
illegal_fold,0306ad6b,1,15,7,266," {""",0.0332,3.9757,270
illegal_fold,4ed956f9,1,22,0,273, fold,0.3008,3.3557,286
illegal_fold,4ed956f9,1,22,1,268,",",0.0566,3.3557,286
illegal_fold,4ed956f9,1,22,2,272, to,0.0515,3.3557,286
illegal_fold,4ed956f9,1,22,3,274, to,0.0427,3.3557,286
illegal_fold,4ed956f9,1,22,4,247,.,0.0383,3.3557,286
illegal_fold,4ed956f9,1,22,5,269, it,0.0354,3.3557,286
illegal_fold,4ed956f9,1,22,6,205, your,0.0354,3.3557,286
illegal_fold,4ed956f9,1,22,7,279,".

",0.0312,3.3557,286
illegal_fold,4ed956f9,1,9,0,280,JSON,0.2285,2.8884,286
illegal_fold,4ed956f9,1,9,1,283,action,0.1206,2.8884,286
illegal_fold,4ed956f9,1,9,2,0,<s>,0.1118,2.8884,286
illegal_fold,4ed956f9,1,9,3,282," {""",0.1006,2.8884,286
illegal_fold,4ed956f9,1,9,4,281,:,0.0840,2.8884,286
illegal_fold,4ed956f9,1,9,5,279,".

",0.0762,2.8884,286
illegal_fold,4ed956f9,1,9,6,285," """,0.0549,2.8884,286
illegal_fold,4ed956f9,1,9,7,284,""":",0.0278,2.8884,286
illegal_fold,4ed956f9,1,15,0,0,<s>,0.1484,4.1050,286
illegal_fold,4ed956f9,1,15,1,273, fold,0.0625,4.1050,286
illegal_fold,4ed956f9,1,15,2,283,action,0.0605,4.1050,286
illegal_fold,4ed956f9,1,15,3,279,".

",0.0503,4.1050,286
illegal_fold,4ed956f9,1,15,4,285," """,0.0454,4.1050,286
illegal_fold,4ed956f9,1,15,5,7,.,0.0442,4.1050,286
illegal_fold,4ed956f9,1,15,6,282," {""",0.0347,4.1050,286
illegal_fold,4ed956f9,1,15,7,280,JSON,0.0282,4.1050,286
illegal_fold,bcd6c640,1,22,0,268, fold,0.3145,3.2543,281
illegal_fold,bcd6c640,1,22,1,263,",",0.0781,3.2543,281
illegal_fold,bcd6c640,1,22,2,267, to,0.0481,3.2543,281
illegal_fold,bcd6c640,1,22,3,274,".

",0.0439,3.2543,281
illegal_fold,bcd6c640,1,22,4,252,.,0.0420,3.2543,281
illegal_fold,bcd6c640,1,22,5,269, to,0.0315,3.2543,281
illegal_fold,bcd6c640,1,22,6,266, best,0.0306,3.2543,281
illegal_fold,bcd6c640,1,22,7,0,<s>,0.0270,3.2543,281
illegal_fold,bcd6c640,1,9,0,275,JSON,0.2285,2.8382,281
illegal_fold,bcd6c640,1,9,1,278,action,0.1289,2.8382,281
illegal_fold,bcd6c640,1,9,2,0,<s>,0.1147,2.8382,281
illegal_fold,bcd6c640,1,9,3,277," {""",0.0991,2.8382,281
illegal_fold,bcd6c640,1,9,4,276,:,0.0903,2.8382,281
illegal_fold,bcd6c640,1,9,5,274,".

",0.0771,2.8382,281
illegal_fold,bcd6c640,1,9,6,280," """,0.0505,2.8382,281
illegal_fold,bcd6c640,1,9,7,279,""":",0.0267,2.8382,281
illegal_fold,bcd6c640,1,15,0,0,<s>,0.1523,4.0415,281
illegal_fold,bcd6c640,1,15,1,268, fold,0.0645,4.0415,281
illegal_fold,bcd6c640,1,15,2,278,action,0.0618,4.0415,281
illegal_fold,bcd6c640,1,15,3,274,".

",0.0530,4.0415,281
illegal_fold,bcd6c640,1,15,4,7,.,0.0459,4.0415,281
illegal_fold,bcd6c640,1,15,5,280," """,0.0444,4.0415,281
illegal_fold,bcd6c640,1,15,6,252,.,0.0352,4.0415,281
illegal_fold,bcd6c640,1,15,7,277," {""",0.0352,4.0415,281
illegal_fold,bcd6c640,2,22,0,314, fold,0.3887,3.0367,322
illegal_fold,bcd6c640,2,22,1,315,".

",0.0496,3.0367,322
illegal_fold,bcd6c640,2,22,2,301,.,0.0452,3.0367,322
illegal_fold,bcd6c640,2,22,3,310, it,0.0430,3.0367,322
illegal_fold,bcd6c640,2,22,4,312, best,0.0430,3.0367,322
illegal_fold,bcd6c640,2,22,5,0,<s>,0.0339,3.0367,322
illegal_fold,bcd6c640,2,22,6,313, to,0.0330,3.0367,322
illegal_fold,bcd6c640,2,22,7,282,.,0.0282,3.0367,322
illegal_fold,bcd6c640,2,9,0,316,JSON,0.2305,2.7156,322
illegal_fold,bcd6c640,2,9,1,0,<s>,0.1377,2.7156,322
illegal_fold,bcd6c640,2,9,2,319,action,0.1309,2.7156,322
illegal_fold,bcd6c640,2,9,3,318," {""",0.0996,2.7156,322
illegal_fold,bcd6c640,2,9,4,317,:,0.0825,2.7156,322
illegal_fold,bcd6c640,2,9,5,315,".

",0.0630,2.7156,322
illegal_fold,bcd6c640,2,9,6,321," """,0.0591,2.7156,322
illegal_fold,bcd6c640,2,9,7,320,""":",0.0305,2.7156,322
illegal_fold,bcd6c640,2,15,0,0,<s>,0.1885,3.9561,322
illegal_fold,bcd6c640,2,15,1,314, fold,0.0747,3.9561,322
illegal_fold,bcd6c640,2,15,2,319,action,0.0630,3.9561,322
